volume,dihedral,scissors_angle,p1-p2,p2-pro,p2-sensor,p1-sensor,p1-pro,sensor-pro
69.25,-11.093938176309129,55.44562651924056,12.06663660697793,10.580954274297175,11.990278584403484,9.684963093915067,12.881803651058448,9.960282699958414
73.875,-11.980747197605304,55.73864453855818,11.95878498686245,10.409393549708858,11.965845046949337,9.442369593196682,13.120909388591771,10.150094291437588
71.125,-11.166029974663587,55.72456171904371,11.950265402804618,10.37255720640362,11.994845088146793,9.95618615617947,13.319009496933557,10.56422120262625
76.125,-12.001334880423926,56.15498427082593,12.41978401999772,10.63550604067293,12.66389871144078,10.013954617722815,13.05413461596117,10.485873337534066
80.625,-12.58558669609595,56.89352974789125,12.13110303285279,11.077012561242864,12.086998284671823,9.89788077803732,13.009321870854576,9.749347938747436
73.75,-10.561372242119136,56.61701368092171,12.066312800258396,10.339980669204923,11.325263481443308,9.644097551716836,13.439369212797166,10.129559020068776
95.375,-11.967563958312557,55.472999639904266,11.854804833712173,10.565881879522776,11.861374100048945,10.165881874562398,13.798298016101944,10.705260041440132
81.125,-12.107207696080344,56.86176591572909,12.051698358446728,10.600547726027068,12.086376447772698,9.97234715199644,13.241606683921768,9.987805345147716
73.375,-11.172218453379498,56.62907040993016,11.96261030034655,10.49072041413189,12.224108169919155,9.838570182306883,12.912461945744925,9.941576131686915
83.5,-11.937312648306376,56.66748445596475,11.961461683101074,10.840407027987922,12.018305229191618,10.06595326321938,13.121740212806689,9.975476059971156
73.625,-12.050975679389564,55.79784870407584,11.968907375371693,10.75492881957958,11.662990162522895,10.011812881372435,13.807064205810253,10.11555465734281
82.75,-12.651375318894075,56.27945668196136,12.263892539318272,10.678423279749692,12.305302203842553,10.250334674472258,13.398144245078903,10.348600963136777
91.25,-13.263514868406403,55.917014743557736,12.127448686921472,11.205898925900769,11.76051461038752,10.126839138991985,13.667625852868774,10.905137921123242
75.5,-13.116438363525818,56.031830865908674,12.024232363606048,10.616734240296456,12.057690187261484,10.025353641448586,13.093241208088276,10.487151173985213
85.625,-13.183075715587616,56.002543320020514,12.257933710851718,10.893308818143767,11.42201635701584,10.054472183689017,12.998068514551829,10.319879338513225
71.375,-10.753845087993437,56.643039975308575,11.817209994803145,10.32685491402716,12.183861454430993,9.959559524197909,12.693585499366849,10.14448583450584
73.5,-11.790782631831338,57.45628697343157,12.275404277068713,10.455357864052466,11.731206504161738,9.808477824743498,13.01943817933799,9.75646631073545
71.75,-14.5291902733211,57.97748387871273,12.238848522675784,10.81764609750393,11.80485611794277,10.166936786986655,12.997367863080449,9.834574829663866
78.75,-13.512641994636052,56.81312206332279,12.4896103327943,10.91267888548636,12.146638709357749,9.590091102392188,12.774362787535129,9.841787224157036
64.0,-11.829476749177212,57.16976073927741,12.183026462795931,10.263729741752751,11.771195460835743,10.22010501039168,13.104856773514678,10.33193413913577
81.0,-10.041988524389328,55.91051798757706,11.962801486572925,11.014185508429042,11.821809101150416,9.7549994992773,12.793329534960552,10.268034381602378
71.0,-12.790409029201548,57.03325380970995,11.897482775461793,10.74289712638986,11.47028032276332,10.049459491612394,12.586391815201647,9.57246884351929
74.0,-12.570137494017152,56.48020780219047,11.745026176093305,10.70012119301961,11.85586514545845,9.719787071728351,12.74037013525061,10.531841492461991
67.625,-11.871282488429948,57.17509256626303,12.054430638085682,10.260432334841148,11.376107159261167,9.908805900728323,12.832945079485198,9.75487704300394
69.625,-12.22276537589476,55.78499475668229,12.047065011932212,10.80356868824194,11.997249220068513,10.01717067241436,13.405891321997654,10.319478331125609
66.625,-12.058787296727514,56.43776843821384,11.926886041973836,10.64666141225864,11.560239082993498,9.90315355152954,12.96377649167645,10.058756480209372
71.5,-10.452877480181964,56.38807095860372,12.027566914168386,10.482159412159026,11.522829798773436,10.269217432510883,12.910685303878465,9.77591663887403
79.125,-12.605687287913836,55.041873416441824,11.922751886598824,10.56269134894696,11.6830417792833,10.154318692206768,13.60526522493082,10.254426182436374
78.5,-15.064418026492614,56.470899158727576,11.941439435787494,11.03038331046805,11.459166433805798,10.023578721191113,12.931308909810571,9.360552728092832
80.875,-13.907489620186524,56.30705361692021,11.99336015760435,11.171744894856074,12.06462870922614,9.85105838381432,13.3114355289555,10.22568271825287
78.375,-12.427125963019623,56.69022717492421,12.458078356404412,10.978432717946172,11.813215672008084,10.001953705814673,13.438050444359316,9.979329079429078
69.0,-14.22660812504901,57.68530339566599,12.03794056698472,10.494798548097002,11.33795228227043,9.637170195930269,12.567211328464415,9.434765689037537
62.75,-14.194481339609665,56.70092292505739,11.968194918680846,9.945340791972187,11.87148851281646,10.400377851448964,12.93340304005665,9.979264921961471
73.75,-12.673473645769802,56.83107235436403,11.883906810607844,10.27617876603154,11.382791398450856,10.242050434998026,12.747377305429222,9.768327986841664
79.0,-14.363034937269052,58.11598526480186,12.16617723059882,11.693179876365631,11.959650519947392,9.86974121804072,13.615168966470012,10.820003295786467
72.5,-12.345536113346473,55.857031409287714,11.841107496231489,11.716627956084466,11.76374369046831,9.650876818259077,13.275109197188302,9.688591711506074
67.625,-11.163525812452932,55.05600869819803,12.114587691845935,11.913509423390217,11.828231140039252,9.962601766371348,14.200982255221108,10.861658684621604
63.25,-11.446599170639466,56.9411332360279,12.034777706866924,12.297913025663224,12.020130223969351,9.91227900764939,13.662967217188823,10.394004707378176
67.125,-11.775801005284906,56.70577724360658,12.114804638043534,11.786530314855996,11.823639495404649,9.927648706888716,13.716504625493306,10.962429179559496
62.875,-12.19052970432605,56.690152139478,11.845534373600426,11.531756697426967,11.698300320989803,10.274460442078116,13.509458571789876,10.39894704093706
68.375,-9.837303420555523,57.13504888922302,11.994516380609406,11.764701492111834,11.78875529451617,9.723481099184369,13.44306770151414,9.764295858866484
61.5,-9.361422028536875,56.169822998985296,11.828187721639592,11.51399525447552,11.884832138920444,9.900293270079096,13.439751254252922,10.234125447848294
55.875,-12.033456662549698,56.0486250539768,12.1314686303604,11.003532023738853,11.544256385485449,9.769514105354892,13.01366197567112,9.99904435843863
61.125,-12.170047778917068,55.313656509283184,11.946177624802894,10.637695492537192,11.473613294219458,9.596017757846068,12.902075843475414,10.183627925606826
63.625,-13.528104893823231,56.074358181334645,12.058528506968589,10.837294792013845,12.019595350871445,10.234434736203797,12.896705610130583,9.759255970768193
59.375,-12.060826358773747,56.58971746520709,11.85452692024758,11.459123875139564,11.738016702531578,9.64610539529274,13.377390407507017,10.041482926946252
55.625,-12.53389126467163,55.70733851321434,11.962925567701754,11.097787348050057,11.329927651847967,9.74117496812686,12.989117074972844,9.78516749000968
58.625,-12.655703515040614,56.10448334773651,12.438714255482637,10.760149369179087,11.456125458046277,10.182642034605148,13.209937233283863,9.758150102870546
69.5,-11.958214957350547,54.28458190533731,11.808963385391532,10.8140577089379,11.47345091133386,9.719096172515714,12.903748621020704,9.995797751343568
67.75,-10.328596411602296,54.70889622214275,11.694168236642287,11.152773345906514,11.656772189874088,9.544569497924698,13.26185772884149,10.262651631849756
66.875,-11.461362495843064,54.93647508480758,12.140277291342386,10.761997426718551,11.777250625518231,9.6859883766011,13.319135548434929,10.131878455891291
59.875,-11.268394782727992,56.08790973135563,11.881948003822066,10.635304435497892,11.520424381430088,9.581240452539095,12.75541198459803,9.729182141551282
